Image id,Caption,Label,Source,Domain,
2833,"সবুজে ঘেরা মৌলভীবাজারের অন্যতম রিসোর্ট দুসাই রিসোর্ট  থেকে ঘুরে আসলাম । সারা দেশে যখন চলছে তাপপ্রবাহ, তখন স্বস্তি খুঁজতে চলে এলাম এখানে । ❤️ 
যাতায়াত: মৌলভীবাজারের যে কোনো বাসে উঠলেই, দুসাই রিসোর্ট আসা যাবে । হাইওয়ের সাথেই রয়েছে তাদের রিসোর্টের গেইট । তাই, বাস থেকে নেমেই রিসোর্টে সহজে প্রবেশ করা যায় 🚌 
পরিবেশ: চারদিকে সমুজের সমারোহ আর তার সাথে রয়েছে বিলাসিতার ছোঁয়া । নিরিবিলি এই পরিবেশে পরিবার কিংবা বন্ধু-বান্ধবদের সাথে সময় কাটবে অনায়েসেই । 🌲",0,,,
2834,"প্রকৃতির সাথে নৌকা ভ্রমণ কার না ভালো লাগে 🥰
কবে আসছেন আবার টাংগুয়ার হাওর, সুনামগঞ্জ।",0,,,
2835,"সিলেটের অনেকেরই অজানা নতুন ঝর্ণার সন্ধান পাওয়া গেছে।
অনুমান করুন ঝর্ণাটা কোথায় হতে পারে??😳🤷‍♂️",0,,,
2836,"ঈদের ছুটিতে ১৮ই জুন লাদাখ ভ্রমন🔥
✈যাত্রা শুরুঃ ১৮ জুন ঢাকা থেকে রাতের বাসে।
✈যাত্রা শেষঃ ২৯ জুন দিল্লি থেকে।
✈যাত্রা শেষঃ ২৭ জুন লাদাখ থেকে(যদি কেউ লাদাখ থেকে বাই এয়ারে ঢাকা আসেন)
✈ ঢাকা- কলকাতা – দিল্লি – মানালি – লাদাখ – মানালি – দিল্লি টু ঢাকা বাই এয়ার
💰 প্যাকেজ মূল্য জন প্রতি- ৫০,০০০ টাকা।
💰 প্যাকেজ মূল্য কাপোল জন প্রতি - ৫৪,৫০০ টাকা।

🟢আসুন দেখে নেই আমাদের ভ্রমণ পরিকল্পনা।
🌅১৮ জুনঃ ১ম রাতঃ ঢাকা টু কলকাতা বাই বাস অথবা গেদে দিয়ে ভেঙ্গে ভেঙ্গে যেতে হবে ট্রেনে।
🌅১৯ জুনঃ ২য় রাতঃ কলকাতা থেকে দিল্লি উদ্দেশ্যে রউনা বাই দুরন্ত একপ্রেস ট্রেনে। সারা রাত ট্রেন জার্নিতে চলে যাবে।
🧆খাবারঃ ব্রেকফাস্ট ও ডিনার।",1,,,
2837,"আগামী শুক্রবারে যাচ্ছি বারৈয়াঢালা মধুখাইয়া ট্রেইল হয়ে হাজারিখিল।🌿💚
যারা অল্প বাজেটে বান্দরবানের ফিল নিতে চান তাদের জন্য এই ট্রিপটি।🥰
খরচ:-৭০০/-
যেতে চাইলে ইনবক্সে নক করে বুুকিং কনফার্ম করেন।
বিস্তারিত ইভেন্টে দেয়া আছে:- ",1,,,
2838,"আগামী শুক্রবারে যাচ্ছি বারৈয়াঢালা মধুখাইয়া ট্রেইল হয়ে হাজারিখিল।🌿💚
যারা অল্প বাজেটে বান্দরবানের ফিল নিতে চান তাদের জন্য এই ট্রিপটি।🥰
খরচ:-৭০০/-
যেতে চাইলে ইনবক্সে নক করে বুুকিং কনফার্ম করেন।
বিস্তারিত ইভেন্টে দেয়া আছে:- ",1,,,
2839,"আগামী শুক্রবারে যাচ্ছি বারৈয়াঢালা মধুখাইয়া ট্রেইল হয়ে হাজারিখিল।🌿💚
যারা অল্প বাজেটে বান্দরবানের ফিল নিতে চান তাদের জন্য এই ট্রিপটি।🥰
খরচ:-৭০০/-
যেতে চাইলে ইনবক্সে নক করে বুুকিং কনফার্ম করেন।
বিস্তারিত ইভেন্টে দেয়া আছে:- ",1,,,
2840,"আগামী শুক্রবারে যাচ্ছি বারৈয়াঢালা মধুখাইয়া ট্রেইল হয়ে হাজারিখিল।🌿💚
যারা অল্প বাজেটে বান্দরবানের ফিল নিতে চান তাদের জন্য এই ট্রিপটি।🥰
খরচ:-৭০০/-
যেতে চাইলে ইনবক্সে নক করে বুুকিং কনফার্ম করেন।
বিস্তারিত ইভেন্টে দেয়া আছে:- ",1,,,
2841,"এ সপ্তাহে আমাদের ট্যুর সমূহ😍
📌৬/১২/২৩ ইং আকিলপুর হাফ ডে ট্রিপ-ইভেন্ট ফি-২৫০ টাকা
📌৮-৯/১২/২৩ইং- লামা,মারাইংছা হিল ক্যাম্পিং-ইভেন্ট ফি-২২০০ টাকা
✅বুকিং চলছে........",1,,,
2842,"আগামী ১-২ তারিখ যাচ্ছি আলীকদম  মাইতা তৈম পাহাড়ে ক্যাম্পিং করতে।
যারা যেতে চান বুকিং কনফার্ম করুন!
খরচ:২২০০/-
বিস্তারিত জানতে ইভেন্টে ক্লিক করুন",1,,,
2843,"আগামী ১-২ তারিখ যাচ্ছি আলীকদম  মাইতা তৈম পাহাড়ে ক্যাম্পিং করতে।
যারা যেতে চান বুকিং কনফার্ম করুন!
খরচ:২২০০/-
বিস্তারিত জানতে ইভেন্টে ক্লিক করুন",1,,,
2844,"আগামী ১-২ তারিখ যাচ্ছি আলীকদম  মাইতা তৈম পাহাড়ে ক্যাম্পিং করতে।
যারা যেতে চান বুকিং কনফার্ম করুন!
খরচ:২২০০/-
বিস্তারিত জানতে ইভেন্টে ক্লিক করুন",1,,,
2845,"""আসসালামু আলাইকুম""  স্বল্প  বাজেটে আকর্ষণীয় কমার্শিয়াল ট্রিপ এবং ট্যুর এরেন্জ করে থাকে।আপনি যদি ভ্রমণপ্রিয় মানুষ হয়ে থাকেন, আপনাকে ট্যুর নেশন পরিবারে স্বাগতম। আমাদের মূল্য উদ্দেশ্য প্রকৃতির সৌন্দর্য অবলোকন করা এবং দেশটাকে ঘুরে দেখা।
💥✅এটি একটি ক্যাম্পিং ট্যুর✅
আলীকদমের তৈম পাহাড়ে আমাদের এই ক্যাম্পিং আয়োজন😍
🔰ট্রিপ শুরুঃ ১ তারিখ  সকাল ৭:০০ টায়।
🔰ট্রিপ শেষ:-২ তারিখ সন্ধ্যা ৭/৮টা
🔰মিটিং প্লেইস:-নতুন চাঁদগাও থানা  মারছা বা সৌদিয়া বাস কাউন্টার।
🔰মিটিং টাইম:- ১ তারিখ সকাল ৬:৩০ টায়।
🔥🔥 ট্রিপ খরচ: ২২০০/-🔥🔥
(আসন সংখ্যা ২০ জন)
      📌অবশ্যই আপনাকে অগ্রিম ১০২০টাকা বিকাশ করে বুকিং কনফার্ম করতে হবে।

বিকাশে টাকা দেয়ার পর কল করে আপনার নাম নাম্বার কনফার্ম করবেন।তারপর আপনাকে ট্রিপের মেসেন্জার গ্রুপে যুক্ত করা হবে।
💥(বুুকিং কনফার্ম করার শেষ দিন ২৯/১১/২৩ ইং রাত ৯:০০টা)💥
🔰ইভেন্ট খরচে যা যা থাকছে:-
💥সকালের নাস্তা
💥বাস ভাড়া
💥জিপ ভাড়া
💥দুপুরের খাবার
💥সন্ধ্যার নাস্তা
💥রাতের খাবার
💥ক্যাম্প ফায়ার
💥পানি
💥তাবু
💥সকালে নাস্তা
💥দুপুরের খাবার
💥লোকাল ট্রান্সপোর্ট খরচ
💥গাইড খরচ
💥ক্যাম্পিং খরচ",1,,,
